Code guichet,Column1,Code localité,Code commune,GUICHETS ,Comptes chèques Nombre,Comptes chèques Montant,Comptes d'épargne Nombre,Comptes d'épargne  Montant,Dépôts à terme  Nombre,Dépôts à terme  Montant,Autres comptes Nombre,Autres comptes Montant, Total des comptes Nombre,Total des comptes Montant,Code GPS X,Code GPS Y
0511,,780,,CASABLANCA HAY HASSANI        ," 9,762   "," 63,691   "," 26,257   "," 210,420   ", 1   ," 1,200   ", -     , -     ," 36,020   "," 275,311   ",-7.6720848,33.5734179
0512,,780,,CASABLANCA SIDI AL KHADIR     ," 3,348   "," 25,144   "," 6,068   "," 59,602   ", -     , -     , -     , -     ," 9,416   "," 84,746   ",-7.6864949,33.568403
0513,,792,,DAR BOUAZZA                   ," 3,940   "," 32,978   "," 6,048   "," 65,330   ", -     , -     , -     , -     ," 9,988   "," 98,308   ",-7.817722,33.515659
0514,,791,,BOUSKOURA                     ," 4,468   "," 52,141   "," 6,383   "," 41,329   ", -     , -     , -     , -     ," 10,851   "," 93,469   ",-7.650299,33.45643
0515,,797,,TIT MELLIL                    ," 3,863   "," 33,335   "," 5,677   "," 56,718   ", -     , -     , -     , -     ," 9,540   "," 90,052   ",-7.483618,33.5556364
0516,,780,,CASABLANCA SIDI MAAROUF       ," 3,056   "," 22,756   "," 8,600   "," 54,766   ", 1   , 10   , -     , -     ," 11,657   "," 77,532   ",-7.6582325,33.5092924
0517,,780,,CASABLANCA AIN CHOCK          ," 6,569   "," 71,988   "," 15,765   "," 132,503   ", -     , -     , -     , -     ," 22,334   "," 204,490   ",-7.5965993,33.556079
0518,,780,,CASA HAY RMILA                , -     , -     , 6   , 0   , -     , -     , -     , -     , 6   , 0   ,-7.5992668,33.5570691
0519,,780,,CASABLANCA BOURGOGNE          ," 3,919   "," 48,736   "," 8,875   "," 80,568   ", -     , -     , -     , -     ," 12,794   "," 129,305   ",-7.6373502,33.5950868
0520,,780,,CASABLANCA HAY MY RACHID      ," 2,618   "," 27,980   "," 8,037   "," 65,480   ", -     , -     , -     , -     ," 10,655   "," 93,460   ",-7.558347,33.5734962
0521,,780,,CASABLANCA BOURSE             ," 3,548   "," 36,393   "," 8,766   "," 55,037   ", -     , -     , -     , -     ," 12,314   "," 91,430   ",-7.6132478,33.5945081
0522,,780,,CASABLANCA AIN DIAB           ," 1,927   "," 43,598   "," 3,815   "," 44,561   ", 1   , 100   , -     , -     ," 5,743   "," 88,259   ",-7.6764138,33.5922627
0523,,780,,CASABLANCA DERB SIDNA         ," 4,668   "," 44,148   "," 14,312   "," 95,856   ", -     , -     , -     , -     ," 18,980   "," 140,005   ",-7.604481,33.5766516
0524,,780,,CASABLANCA EL FIDA            ," 8,358   "," 64,738   "," 21,720   "," 161,704   ", 2   , 780   , -     , -     ," 30,080   "," 227,222   ",-7.604631,33.567386
0525,,780,,CASABLANCA MAARIF             ," 7,183   "," 70,131   "," 22,082   "," 150,673   ", 1   , 700   , -     , -     ," 29,266   "," 221,504   ",-7.636231,33.579941
0526,,780,,CASABLANCA MERSULTAN          ," 3,375   "," 46,989   "," 5,842   "," 53,311   ", 1   , 90   , -     , -     ," 9,218   "," 100,390   ",-7.61433,33.583673
0527,,780,,CASABLANCA OASIS              ," 2,628   "," 38,287   "," 8,007   "," 76,033   ", 2   , 986   , -     , -     ," 10,637   "," 115,306   ",-7.6338432,33.5568289
0528,,780,,CASABLANCA GARE               ," 4,541   "," 52,832   "," 11,881   "," 66,944   ", -     , -     , -     , -     ," 16,422   "," 119,775   ",-7.591494,33.591075
0529,,780,,CASABLANCA ROCHES NOIRES      ," 2,625   "," 28,324   "," 7,066   "," 41,943   ", -     , -     , -     , -     ," 9,691   "," 70,268   ",-7.5841069,33.6003158
0530,,780,,CASABLANCA TAKADOUM           ," 10,749   "," 82,753   "," 25,268   "," 229,192   ", -     , -     , -     , -     ," 36,017   "," 311,945   ",-7.5667074,33.5864389
0531,,780,,CASABLANCA SIDI OTHMANE       ," 13,643   "," 66,733   "," 22,178   "," 153,917   ", -     , -     , -     , -     ," 35,821   "," 220,650   ",-7.574118,33.55955
0532,,780,,CASA SOUK JOUMLA              , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-7.5714335,33.540753
0533,,793,,CASA LAHRAOUYINE              ," 1,836   "," 15,920   "," 3,548   "," 30,374   ", -     , -     , -     , -     ," 5,384   "," 46,294   ",-7.54396,33.545121
0534,,780,,CASABLANCA FORCES AUXILIARES  , 290   ," 1,260   ", 566   ," 5,002   ", -     , -     , -     , -     , 856   ," 6,262   ",-7.563435,33.568367
0535,,780,,CASABLANCA HAY INARA          ," 6,187   "," 53,827   "," 10,421   "," 88,202   ", 3   , 95   , -     , -     ," 16,611   "," 142,125   ",-7.5997174,33.5370676
0536,,780,,CASA HAY YASMINA              , -     , -     , 49   , 7   , -     , -     , -     , -     , 49   , 7   ,-7.5993258,33.5462323
0537,,780,,CASABLANCA HAY EL FARAH       ," 6,233   "," 54,146   "," 15,008   "," 136,308   ", 1   , 450   , -     , -     ," 21,242   "," 190,904   ",-7.590724,33.567554
0538,,780,,CASABLANCA BANDOENG           ," 3,427   "," 38,154   "," 6,534   "," 37,621   ", -     , -     , -     , -     ," 9,961   "," 75,776   ",-7.6072437,33.5925543
0539,,780,,CASABLANCA BOUSMARA           ," 3,500   "," 25,510   "," 8,909   "," 68,021   ", 2   , 700   , -     , -     ," 12,411   "," 94,231   ",-7.6154539,33.6001739
0540,,780,,CASABLANCA CITE DJEMAA        ," 4,508   "," 34,967   "," 18,291   "," 145,716   ", 1   , 320   , -     , -     ," 22,800   "," 181,003   ",-7.56875,33.5509602
0541,,780,,CASABLANCA SIDI BERNOUSSI     ," 12,201   "," 90,929   "," 35,682   "," 314,945   ", 2   , 400   , -     , -     ," 47,885   "," 406,274   ",-7.509783,33.610549
0542,,622,,EL GARA                       ," 2,040   "," 14,391   "," 4,158   "," 40,421   ", -     , -     , -     , -     ," 6,198   "," 54,812   ",-7.234859,33.274971
0543,,793,,MEDIOUNA                      ," 4,124   "," 31,063   "," 9,640   "," 73,016   ", 3   , 362   , -     , -     ," 13,767   "," 104,440   ",-7.520955,33.454745
0544,,780,,CASABLANCA  EL HANK           ," 2,810   "," 30,601   "," 6,698   "," 51,307   ", -     , -     , -     , -     ," 9,508   "," 81,908   ",-7.6530048,33.603545
0545,,780,,CASABLANCA SIDI MOUMEN        ," 8,049   "," 70,821   "," 19,682   "," 203,585   ", -     , -     , -     , -     ," 27,731   "," 274,406   ",-7.546299,33.578944
0546,,780,,CASA HAY RHAMNA               , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-7.5111348,33.5944198
0547,,780,,CASABLANCA HAY EL BARAKA      ," 8,060   "," 53,927   "," 20,923   "," 152,023   ", 1   , 500   , -     , -     ," 28,984   "," 206,450   ",-7.54367,33.5687472
0548,,780,,CASA HAY EL FALAH             , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-7.5492758,33.5618076
0549,,787,,MOHAMMEDIA HASSANIA           ," 3,644   "," 22,086   "," 8,287   "," 88,199   ", 1   , 200   , -     , -     ," 11,932   "," 110,485   ",-7.3904783,33.675602
0550,,780,,CASABLANCA EL OULFA           ," 13,213   "," 99,297   "," 21,766   "," 186,839   ", -     , -     , -     , -     ," 34,979   "," 286,136   ",-7.6807416,33.557476
0551,,780,,LISSASFA                      ," 6,252   "," 32,903   "," 10,754   "," 79,451   ", 1   , 50   , -     , -     ," 17,007   "," 112,404   ",-7.6726105,33.5316413
0552,,780,,CASABLANCA DERB GHELLEF       ," 2,951   "," 43,650   "," 8,772   "," 64,392   ", -     , -     , -     , -     ," 11,723   "," 108,042   ",-7.6310765,33.5697025
0553,,780,,CASABLANCA HAY ESSALAM        ," 1,754   "," 23,431   "," 5,395   "," 41,253   ", 1   , 60   , -     , -     ," 7,150   "," 64,744   ",-7.651012,33.570452
0554,,780,,CASA OUM RABIAA               ," 3,122   "," 29,949   "," 2,737   "," 24,460   ", 1   , 50   , -     , -     ," 5,860   "," 54,459   ",-7.6687293,33.5624435
0555,,780,,CASABLANCA AIN SEBAA PLAGE    ," 3,003   "," 20,631   "," 5,586   "," 47,952   ", 3   , 616   , -     , -     ," 8,592   "," 69,199   ",-7.535739,33.619705
0556,,780,,CASABLANCA DAR LAMANE         ," 4,374   "," 28,551   "," 14,642   "," 133,091   ", -     , -     , -     , -     ," 19,016   "," 161,641   ",-7.5585723,33.5932871
0557,,780,,CASABLANCA KSAR LBHAR         ," 5,523   "," 58,756   "," 13,250   "," 99,791   ", -     , -     , -     , -     ," 18,773   "," 158,547   ",-7.5830367,33.5491115
0558,,780,,CASA HAY JAMILA               , -     , -     , 15   , 947   , -     , -     , -     , -     , 15   , 947   ,-7.571527,33.540814
0559,,780,,CASABLANCA HAY IFRIQUIA       ," 4,153   "," 41,868   "," 11,099   "," 95,217   ", 2   , 370   , -     , -     ," 15,254   "," 137,455   ",-7.587884,33.554474
0560,,780,,CASABLANCA AIN BORJA          ," 2,625   "," 28,118   "," 6,556   "," 53,445   ", 1   , 400   , -     , -     ," 9,182   "," 81,963   ",-7.583191,33.5845385
0561,,780,,CASABLANCA 2 MARS             ," 2,970   "," 43,450   "," 5,564   "," 54,770   ", -     , -     , -     , -     ," 8,534   "," 98,220   ",-7.6110216,33.5687952
0562,,780,,CASABLANCA HAY SALMIA         ," 3,311   "," 31,969   "," 10,024   "," 104,072   ", -     , -     , -     , -     ," 13,335   "," 136,041   ",-7.5542325,33.5385688
0563,,780,,CASABLANCA AL QODS            ," 2,861   "," 30,780   "," 8,023   "," 68,001   ", -     , -     , -     , -     ," 10,884   "," 98,781   ",-7.484764,33.617711
0564,,787,,MOHAMMEDIA LACOLLINE          ," 2,714   "," 22,333   "," 7,182   "," 64,676   ", 1   , 70   , -     , -     ," 9,897   "," 87,079   ",-7.373039,33.697717
0565,,787,,MOHAMMEDIA RACHIDIA           ," 3,565   "," 29,733   "," 10,270   "," 81,776   ", -     , -     , -     , -     ," 13,835   "," 111,509   ",-7.3759595,33.684155
0566,,780,,CASABLANCA MçALLAH            ," 4,653   "," 47,321   "," 10,426   "," 81,758   ", 2   , 850   , -     , -     ," 15,081   "," 129,928   ",-7.593238,33.539446
0567,,780,,CASABLANCA  GHANDI            ," 4,245   "," 58,889   "," 6,357   "," 61,263   ", 2   ," 2,570   ", -     , -     ," 10,604   "," 122,722   ",-7.6443165,33.5696729
0568,,780,,CASABLANCA HAY SALAMA         ," 6,031   "," 52,328   "," 8,013   "," 78,565   ", -     , -     , -     , -     ," 14,044   "," 130,893   ",-7.5574901,33.5657122
0569,,780,,CASABLANCA COMPLEXE MED V     , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-7.6464912,33.578708
0570,,780,,CASABLANCA AHL LOGHLAM        ," 3,728   "," 25,663   "," 6,113   "," 69,605   ", -     , -     , -     , -     ," 9,841   "," 95,268   ",-7.4899131,33.6004498
0571,,780,,CASABLANCA AVENUE M6          ," 2,261   "," 18,693   "," 2,471   "," 32,840   ", -     , -     , -     , -     ," 4,732   "," 51,533   ",-7.5959033,33.5652272
0572,,780,,CASA QUARTIER DES HOPITAUX    , 885   ," 17,318   "," 1,271   "," 19,983   ", 1   ," 1,400   ", -     , -     ," 2,157   "," 38,701   ",-7.6155907,33.5778538
0573,,780,,CASA MBNOUCEIR                ," 1,280   "," 18,533   "," 2,010   "," 14,510   ", 1   , 700   , -     , -     ," 3,291   "," 33,743   ",-7.6275815,33.591235
0574,,780,,CASA EL GUERNAOUI             ," 2,746   "," 27,908   "," 2,868   "," 40,689   ", -     , -     , -     , -     ," 5,614   "," 68,597   ",-7.4967675,33.6113513
0575,,780,,CASA ATTACHAROUK              ," 4,052   "," 31,936   "," 4,606   "," 64,688   ", 5   , 693   , -     , -     ," 8,663   "," 97,317   ",-7.5258064,33.5739275
0576,,780,,CASA AL HOUDA                 ," 3,375   "," 27,776   "," 7,737   "," 94,480   ", -     , -     , -     , -     ," 11,112   "," 122,257   ",-7.5245833,33.5823945
0577,,780,,CASABLANCA SIDI SOUFI         ," 2,987   "," 23,062   "," 4,029   "," 31,374   ", 5   ," 4,600   ", -     , -     ," 7,021   "," 59,036   ",-7.6345124,33.6023365
0578,,780,,CASABLANCA ABDELMOUMEN        ," 2,577   "," 26,129   "," 2,305   "," 26,224   ", -     , -     , -     , -     ," 4,882   "," 52,353   ",-7.625316,33.577666
0579,,780,,CASABLANCA TACHFINE           ," 3,185   "," 34,552   "," 3,195   "," 41,185   ", -     , -     , -     , -     ," 6,380   "," 75,736   ",-7.5733888,33.5849552
0580,,780,,CASABLANCA MEKDAD LAHRIZI     ," 3,472   "," 37,453   "," 6,869   "," 71,372   ", 1   , 138   , -     , -     ," 10,342   "," 108,964   ",-7.5617105,33.5437397
0581,,10,,AGADIR AL FIDIA               ," 1,860   "," 24,483   "," 2,534   "," 16,442   ", -     , -     , -     , -     ," 4,394   "," 40,925   ",-9.5554474,30.4080198
0582,,22,,AIT MELLOUL HAY AZROU         ," 5,789   "," 21,739   "," 3,682   "," 24,811   ", 2   ," 1,600   ", -     , -     ," 9,473   "," 48,150   ",-9.4622621,30.3595532
0583,,18,,EL KOLEA                      ," 5,418   "," 28,228   "," 7,054   "," 38,410   ", -     , -     , -     , -     ," 12,472   "," 66,638   ",-9.460967,30.297664
0584,,10,,AGADIR FOUNTY                 ," 1,437   "," 21,316   "," 1,246   "," 15,084   ", -     , -     , -     , -     ," 2,683   "," 36,400   ",-9.5901257,30.4018941
0585,,21,,INEZGANE TARRAST              ," 3,175   "," 21,745   "," 5,691   "," 42,109   ", -     , -     , -     , -     ," 8,866   "," 63,855   ",-9.5488438,30.3497281
0586,,22,,AIT MELLOUL ZONE INDUSTRIELLE ," 5,847   "," 37,318   "," 7,107   "," 34,153   ", -     , -     , -     , -     ," 12,954   "," 71,470   ",-9.491753,30.3314003
0587,,10,,BENSERGAO                     ," 5,048   "," 34,952   "," 7,654   "," 38,871   ", 3   , 136   , -     , -     ," 12,705   "," 73,959   ",-9.5686506,30.3931445
0588,,10,,AGADIR HAY DAKHLA             ," 19,458   "," 42,754   "," 12,446   "," 37,168   ", -     , -     , -     , -     ," 31,904   "," 79,923   ",-9.5566169,30.4112271
0589,,21,,INEZGANE MESDOURA             ," 4,434   "," 28,649   "," 9,510   "," 48,623   ", -     , -     , -     , -     ," 13,944   "," 77,271   ",-9.537655,30.3517129
0590,,12,,TAALAT                        , 60   , 199   , 259   ," 1,308   ", -     , -     , -     , -     , 319   ," 1,507   ",-9.176111,30.149444
0591,,10,,AMSKROUD                      , 544   ," 4,278   ", 556   ," 2,832   ", -     , -     , -     , -     ," 1,100   "," 7,109   ",-9.331909,30.528803
0592,,10,,AGADIR ANZA                   ," 5,571   "," 30,489   "," 6,354   "," 36,404   ", -     , -     , -     , -     ," 11,925   "," 66,893   ",-9.6560812,30.4449184
0593,,10,,AGADIR QUARTIER INDUSTERIEL   ," 6,725   "," 39,300   "," 9,040   "," 43,925   ", -     , -     , -     , -     ," 15,765   "," 83,225   ",-9.5891414,30.4139924
0594,,10,,AGADIR FAR                    ," 4,946   "," 36,706   "," 1,591   "," 2,279   ", -     , -     , -     , -     ," 6,537   "," 38,985   ",-9.591667,30.416667
0595,,320,,TIMOULAY                      , 361   ," 3,077   ", 826   ," 6,229   ", -     , -     , -     , -     ," 1,187   "," 9,306   ",-9.573383,29.167573
0596,,10,,TIKIOUINE                     ," 4,649   "," 31,919   "," 5,947   "," 37,307   ", -     , -     , -     , -     ," 10,596   "," 69,226   ",-9.5031926,30.3770485
0597,,320,,GUELMIM PORTE  DU SAHARA      ," 4,867   "," 34,781   "," 5,353   "," 28,125   ", -     , -     , -     , -     ," 10,220   "," 62,907   ",-10.0486762,28.9990479
0598,,30,,TEMSIA                        ," 1,629   "," 9,399   "," 3,608   "," 14,675   ", -     , -     , -     , -     ," 5,237   "," 24,074   ",-9.413674,30.363403
0599,,12,,AIT AMIRA                     ," 8,003   "," 26,183   "," 16,856   "," 54,676   ", -     , -     , -     , -     ," 24,859   "," 80,859   ",-9.487255,30.17675
0600,,24,,TAMRI                         ," 2,568   "," 15,850   "," 1,485   "," 10,483   ", -     , -     , -     , -     ," 4,053   "," 26,333   ",-9.826182,30.695244
0601,,10,,AGADIR TALBORJT               ," 13,978   "," 51,683   "," 9,709   "," 55,397   ", 3   , 630   , -     , -     ," 23,690   "," 107,709   ",-9.5910082,30.423685
0602,,10,,AGADIR PRINCIPAL              ," 37,813   "," 86,012   "," 14,516   "," 53,485   ", 1   , 358   , -     , -     ," 52,330   "," 139,855   ",-9.597514,30.420719
0603,,10,,AGADIR HAY AL WAFA            ," 2,679   "," 19,131   "," 1,907   "," 16,000   ", -     , -     , -     , -     ," 4,586   "," 35,131   ",-9.5590979,30.4208528
0604,,10,,AGADIR CITE SIDI MOHAMED      , 704   ," 5,114   "," 1,020   "," 4,846   ", -     , -     , -     , -     ," 1,724   "," 9,959   ",-9.583506,30.4251679
0605,,10,,AGADIR CITE BALNEAIRE         , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-9.6014473,30.4125213
0606,,30,,AGADIR AEROPORT               , 88   , 316   , 67   , 667   , -     , -     , -     , -     , 155   , 982   ,-9.410627,30.330065
0607,,10,,AGADIR EL KHIAM               ," 3,236   "," 18,703   "," 2,722   "," 17,519   ", -     , -     , -     , -     ," 5,958   "," 36,222   ",-9.5725036,30.4221712
0608,,10,,AGADIR PORT                   , 52   , 170   , 18   , 2   , -     , -     , -     , -     , 70   , 172   ,-9.6288568,30.4243823
0609,,10,,AGADIR SOUK EL HAD            ," 1,852   "," 14,571   "," 1,765   "," 11,925   ", -     , -     , -     , -     ," 3,617   "," 26,496   ",-9.578453,30.413123
0610,,10,,AGADIR HAY ESSALAM            ," 2,101   "," 12,473   "," 1,872   "," 10,488   ", -     , -     , -     , -     ," 3,973   "," 22,961   ",-9.5467008,30.4004274
0611,,21,,INEZGANE PRINCIPAL            ," 15,620   "," 83,496   "," 18,758   "," 84,188   ", 1   , 50   , -     , -     ," 34,379   "," 167,734   ",-9.53311,30.3584111
0612,,28,,OULAD TEIMA                   ," 9,702   "," 65,435   "," 8,244   "," 58,194   ", 1   , 170   , -     , -     ," 17,947   "," 123,799   ",-9.2105703,30.3955482
0613,,28,,OULAD TEIMA HAY EL KOURSI     , 1   , -     , -     , -     , -     , -     , -     , -     , 1   , -     ,-9.215359,30.395599
0614,,12,,AIT BAHA                      ," 1,426   "," 12,643   "," 2,391   "," 11,042   ", 1   , 400   , -     , -     ," 3,818   "," 24,085   ",-9.158379,30.069117
0615,,11,,BIOUGRA                       ," 8,005   "," 45,830   "," 15,322   "," 64,894   ", -     , -     , -     , -     ," 23,327   "," 110,725   ",-9.3696213,30.2149157
0616,,14,,KHEMIS IDA OU GNIDIF          , 271   ," 1,732   ", 411   ," 1,740   ", -     , -     , -     , -     , 682   ," 3,472   ",-9.008317,29.86039
0617,,23,,IMOUZZER IDA OU TANANE        , 331   ," 2,479   ", 517   ," 1,992   ", -     , -     , -     , -     , 848   ," 4,472   ",-9.480177,30.673002
0618,,326,,IFRANE ATLAS SEGHIR           ," 1,021   "," 9,225   "," 1,213   "," 8,650   ", -     , -     , -     , -     ," 2,234   "," 17,875   ",-9.490052,29.221311
0619,,29,,ARGANA                        , 567   ," 4,397   ", 519   ," 5,364   ", -     , -     , -     , -     ," 1,086   "," 9,761   ",-9.126285,30.778697
0620,,22,,AIT MELLOUL                   ," 10,187   "," 50,198   "," 14,241   "," 68,226   ", 3   , 239   , -     , -     ," 24,431   "," 118,663   ",-9.4990593,30.3466346
0621,,22,,AIT MELLOUL HAY RIAD          ," 1,475   "," 14,880   "," 1,422   "," 13,799   ", 1   , 60   , -     , -     ," 2,898   "," 28,739   ",-9.5042199,30.3336042
0622,,325,,BOUIZAKARNE                   ," 4,159   "," 32,024   "," 4,234   "," 27,957   ", -     , -     , -     , -     ," 8,393   "," 59,982   ",-9.7124908,29.1782341
0623,,320,,GUELMIM PRINCIPAL             ," 12,409   "," 54,371   "," 11,788   "," 53,204   ", -     , -     , -     , -     ," 24,197   "," 107,575   ",-10.0568086,28.9877539
0624,,320,,GUELMIM FAR                   ," 1,079   "," 8,290   ", 282   ," 1,901   ", -     , -     , -     , -     ," 1,361   "," 10,191   ",-10.054573,28.985797
0625,,650,,TAN TAN PRINCIPAL             ," 7,371   "," 49,391   "," 10,512   "," 41,876   ", -     , -     , -     , -     ," 17,883   "," 91,267   ",-11.0980542,28.4365793
0626,,650,,TAN TAN  MEDINA               ," 1,488   "," 10,721   "," 1,569   "," 12,812   ", -     , -     , -     , -     ," 3,057   "," 23,533   ",-11.1089869,28.4282508
0627,,650,,TAN TAN FAR                   , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-11.088542,28.436204
0628,,761,,IFNI PRINCIPAL                ," 3,854   "," 33,552   "," 5,401   "," 30,940   ", 1   , 200   , -     , -     ," 9,256   "," 64,692   ",-10.1725647,29.3831391
0629,,771,,TLETA EL AKHSASS              ," 1,043   "," 8,433   "," 2,160   "," 15,326   ", -     , -     , -     , -     ," 3,203   "," 23,759   ",-9.756192,29.3553757
0630,,682,,FAM EL HISN                   ," 1,296   "," 11,027   "," 1,229   "," 9,345   ", -     , -     , -     , -     ," 2,525   "," 20,373   ",-8.8874567,29.0131648
0631,,327,,TARHJIJT                      , 906   ," 6,650   "," 1,229   "," 7,829   ", -     , -     , -     , -     ," 2,135   "," 14,479   ",-9.420452,29.060871
0632,,437,,TARFAYA                       ," 1,624   "," 10,840   "," 2,329   "," 10,524   ", 1   , 30   , -     , -     ," 3,954   "," 21,394   ",-12.9255331,27.9392919
0633,,773,,JEMAA NTIGHIRT                , 884   ," 8,135   ", 910   ," 7,476   ", -     , -     , -     , -     ," 1,794   "," 15,611   ",-9.452762,29.379733
0634,,323,,ASSA                          ," 2,985   "," 18,864   "," 3,761   "," 11,223   ", 1   , 41   , -     , -     ," 6,747   "," 30,128   ",-9.424062,28.60864
0635,,765,,TAFRAOUTE                     ," 1,713   "," 13,879   "," 4,224   "," 20,120   ", -     , -     , -     , -     ," 5,937   "," 33,998   ",-8.974778,29.7203253
0636,,762,,MESTI                         , 339   ," 2,111   ", 535   ," 3,444   ", -     , -     , -     , -     , 874   ," 5,555   ",-10.112368,29.265218
0637,,31,,SEBT EL GUERDANE              ," 3,185   "," 14,892   "," 5,381   "," 24,610   ", -     , -     , -     , -     ," 8,566   "," 39,502   ",-9.018161,30.383135
0638,,12,,TNINE HILALA                  , 122   ," 1,561   ", 218   ," 1,475   ", -     , -     , -     , -     , 340   ," 3,036   ",-9.014598,30.063111
0639,,750,,TNINE AMELLOU                 , 70   , 240   , 211   , 230   , -     , -     , -     , -     , 281   , 469   ,-10.021546,29.293688
0640,,750,,TIOURHZA                      , 967   ," 5,199   ", 971   ," 6,011   ", -     , -     , -     , -     ," 1,938   "," 11,210   ",-9.959125,29.386352
0641,,772,,AIT ERKHA                     , 745   ," 5,510   ", 744   ," 5,661   ", -     , -     , -     , -     ," 1,489   "," 11,171   ",-9.620126,29.360991
0642,,681,,AKKA                          ," 2,883   "," 27,058   "," 2,692   "," 10,204   ", -     , -     , -     , -     ," 5,575   "," 37,262   ",-8.255099,29.391617
0643,,20,,DCHEIRA                       ," 6,061   "," 38,989   "," 12,332   "," 60,893   ", -     , -     , -     , -     ," 18,393   "," 99,882   ",-9.539545,30.369372
0644,,16,,TANALT                        , 332   ," 4,162   ", 240   ," 1,635   ", -     , -     , -     , -     , 572   ," 5,798   ",-9.168933,29.775083
0645,,41,,TAROUDANNT                    ," 15,154   "," 68,492   "," 8,855   "," 32,437   ", 1   , 50   , -     , -     ," 24,010   "," 100,979   ",-8.8672382,30.4726237
0646,,41,,TAROUDANT GI                  , -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-8.8666667,30.4666667
0647,,25,,IRHREM                        ," 1,303   "," 14,970   ", 933   ," 7,598   ", -     , -     , -     , -     ," 2,236   "," 22,568   ",-8.459677,30.0887
0648,,680,,TATA                          ," 4,447   "," 42,537   "," 4,803   "," 24,556   ", 1   , 100   , -     , -     ," 9,251   "," 67,194   ",-7.9667871,29.7403796
0649,,41,,AIT ABDALLAH                  , 218   ," 1,980   ", 410   , 924   , -     , -     , -     , -     , 628   ," 2,904   ",-8.768528,29.813489
0650,,45,,OULAD BERREHIL                ," 2,483   "," 14,907   "," 3,930   "," 13,936   ", -     , -     , -     , -     ," 6,413   "," 28,843   ",-8.4759415,30.6388535
0651,,46,,TAFINGOULT                    , 199   ," 1,187   ", 555   , 916   , -     , -     , -     , -     , 754   ," 2,103   ",-8.391784,30.766084
0652,,43,,AOULOUZ                       ," 4,369   "," 38,523   "," 3,777   "," 19,006   ", -     , -     , -     , -     ," 8,146   "," 57,529   ",-8.178572,30.672707
0653,,687,,TISSINT                       , 838   ," 5,405   "," 1,038   "," 6,000   ", -     , -     , -     , -     ," 1,876   "," 11,405   ",-7.318157,29.906259
0654,,683,,KHEMIS ISSAFEN                , 477   ," 5,192   ", 794   ," 6,720   ", -     , -     , -     , -     ," 1,271   "," 11,912   ",-8.528153,29.858192
0655,,750,,SBOUYA                        , 218   ," 1,689   ", 484   ," 3,947   ", -     , -     , -     , -     , 702   ," 5,636   ",-10.204915,29.151098
0656,,750,,TIZNIT                        ," 9,064   "," 80,369   "," 18,867   "," 103,418   ", -     , -     , -     , -     ," 27,931   "," 183,788   ",-9.732897,29.6948262
0657,,750,,TIZNIT BIR ANZARANE           ," 1,488   "," 15,012   "," 1,328   "," 7,943   ", -     , -     , -     , -     ," 2,816   "," 22,955   ",-9.7241234,29.690979
0658,,750,,TIZNIT SIDI ABDERRAHMANE      ," 1,146   "," 8,316   "," 1,684   "," 9,899   ", -     , -     , -     , -     ," 2,830   "," 18,216   ",-9.7284794,29.7009398
0659,,750,,TIZNIT HAY ENNAKHIL           ," 1,347   "," 13,722   "," 1,118   "," 15,377   ", 1   , 150   , -     , -     ," 2,466   "," 29,249   ",-9.7195182,29.6830172
0660,,754,,ANEZI                         , 915   ," 10,338   "," 1,306   "," 8,165   ", -     , -     , -     , -     ," 2,221   "," 18,503   ",-9.362521,29.658255
0661,,763,,MIRLEFT                       , 988   ," 8,972   "," 2,551   "," 19,720   ", -     , -     , -     , -     ," 3,539   "," 28,692   ",-10.032208,29.579748
0662,,15,,MASSA                         ," 1,460   "," 9,999   "," 3,133   "," 15,178   ", -     , -     , -     , -     ," 4,593   "," 25,177   ",-9.645341,29.991623
0663,,751,,ARBAA RAS MOUKA               , 203   , 929   , 648   ," 3,031   ", -     , -     , -     , -     , 851   ," 3,960   ",-9.541004,29.802197
0664,,750,,SEBT BOUNAAMANE               , 510   ," 3,361   ", 929   ," 7,355   ", -     , -     , -     , -     ," 1,439   "," 10,716   ",-9.815973,29.530931
0665,,750,,ARBAA SAHEL                   , 458   ," 4,115   "," 1,047   "," 3,617   ", -     , -     , -     , -     ," 1,505   "," 7,731   ",-9.921749,29.598704
0666,,13,,HAD AIT BELFAA                ," 4,634   "," 24,382   "," 9,699   "," 41,565   ", 2   , 55   , -     , -     ," 14,335   "," 66,002   ",-9.560885,30.047627
0667,,44,,FREIJA                        ," 2,260   "," 13,737   "," 3,372   "," 11,142   ", 1   , 60   , -     , -     ," 5,633   "," 24,939   ",-8.797887,30.5051603
0668,,750,,TNINE AGLOU                   , 367   ," 3,450   ", 533   ," 3,011   ", -     , -     , -     , -     , 900   ," 6,461   ",-9.799861,29.765831
0669,,761,,IFNI HAY LALLA MERYEM         , 889   ," 8,796   "," 1,683   "," 12,538   ", -     , -     , -     , -     ," 2,572   "," 21,334   ",-10.16127,29.38641
